SKU,Product Title,Alibaba Category,Collection,Brief Description,Available Sizes,Material,Certifications,Unit Price – 1–9 units (USD FOB),Unit Price – 10–99 units (USD FOB),Unit Price – 100+ units (USD FOB),Minimum Order Quantity,Supply Ability (per month),Lead Time,Place of Origin,Brand,Port of Export,Payment Terms,Packaging,Product Image URL,Product Page URL,Keywords
LS-PALM-QP-ROUND-5FT,Commercial Artificial Queen Palm Tree — Round Pot – 5 ft,Artificial Plant & Flower/Artificial Trees/Artificial Palm Trees,Artificial Palm Trees,"Premium artificial Queen Palm purpose-built for hotel lobbies, resort pool areas and commercial atriums. Botanical-specimen PE fronds, individually hand-positioned for natural drape. A special-order NFPA 701 option is available for select configurations; documentation is tied to the project or order.",5 ft,"Injection-moulded PE foliage, steel armature, fibreglass trunk, round ceramic-look pot","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",129.00,103.00,80.00,1,2000 pcs/month,15–30 days,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-palm-queen-round.webp,https://laysun.co/artificial-palm-trees,"artificial queen palm tree, commercial artificial palm, hotel lobby palm, fake palm indoor, NFPA 701 palm tree"
LS-PALM-QP-ROUND-6FT,Commercial Artificial Queen Palm Tree — Round Pot – 6 ft,Artificial Plant & Flower/Artificial Trees/Artificial Palm Trees,Artificial Palm Trees,"Premium artificial Queen Palm purpose-built for hotel lobbies, resort pool areas and commercial atriums. Botanical-specimen PE fronds, individually hand-positioned for natural drape. A special-order NFPA 701 option is available for select configurations; documentation is tied to the project or order.",6 ft,"Injection-moulded PE foliage, steel armature, fibreglass trunk, round ceramic-look pot","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",129.00,103.00,80.00,1,2000 pcs/month,15–30 days,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-palm-queen-round.webp,https://laysun.co/artificial-palm-trees,"artificial queen palm tree, commercial artificial palm, hotel lobby palm, fake palm indoor, NFPA 701 palm tree"
LS-PALM-QP-ROUND-7FT,Commercial Artificial Queen Palm Tree — Round Pot – 7 ft,Artificial Plant & Flower/Artificial Trees/Artificial Palm Trees,Artificial Palm Trees,"Premium artificial Queen Palm purpose-built for hotel lobbies, resort pool areas and commercial atriums. Botanical-specimen PE fronds, individually hand-positioned for natural drape. A special-order NFPA 701 option is available for select configurations; documentation is tied to the project or order.",7 ft,"Injection-moulded PE foliage, steel armature, fibreglass trunk, round ceramic-look pot","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",129.00,103.00,80.00,1,2000 pcs/month,15–30 days,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-palm-queen-round.webp,https://laysun.co/artificial-palm-trees,"artificial queen palm tree, commercial artificial palm, hotel lobby palm, fake palm indoor, NFPA 701 palm tree"
LS-PALM-QP-WHITE-4FT,Commercial Artificial Queen Palm Tree — White Pot – 4 ft,Artificial Plant & Flower/Artificial Trees/Artificial Palm Trees,Artificial Palm Trees,Contemporary white-pot Queen Palm for minimalist hotel lobbies and corporate reception areas. Same premium PE foliage and steel armature as our classic round-pot model. Special-order NFPA 701 option available for select configurations.,4 ft,"Injection-moulded PE foliage, steel armature, fibreglass trunk, white ceramic-look pot","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",119.00,95.00,74.00,1,2000 pcs/month,15–30 days,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-palm-queen-white.webp,https://laysun.co/artificial-palm-trees,"artificial queen palm white pot, contemporary artificial palm, minimalist palm tree, office lobby palm"
LS-SPECIALTY-APPLE-6FT,Commercial Artificial Apple Tree – 6 ft,Artificial Plant & Flower/Artificial Trees/Other Artificial Trees,Specialty Artificial Trees & Plants,"Artificial apple tree for retail, foodservice, event and themed commercial interiors. Product details, pricing and any special-order fire-rating option are confirmed with the quote.",6 ft,"Synthetic foliage and fruit, wire-reinforced branches, trunk and planter base; configuration varies by size","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",,,,1,2000 pcs/month,Confirm with quote,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-other-apple.webp,https://laysun.co/products,"artificial apple tree, fake fruit tree, retail display tree, commercial apple tree"
LS-SPECIALTY-MONEY-SPIRAL-4FT,Commercial Artificial Spiral Trunk Money Tree – 4 ft,Artificial Plant & Flower/Artificial Trees/Other Artificial Trees,Specialty Artificial Trees & Plants,"Spiral trunk money tree for offices, reception desks, hotel rooms and compact commercial interiors. Product details, pricing and any special-order fire-rating option are confirmed with the quote.",4 ft,"Synthetic foliage, spiral trunk structure and planter base; configuration confirmed with quote","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",,,,1,2000 pcs/month,Confirm with quote,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-other-money-spiral.webp,https://laysun.co/products,"artificial money tree, spiral trunk money tree, office artificial plant, commercial pachira"
LS-SPECIALTY-MONEY-MULTI-4FT,Commercial Artificial Multi-branch Money Tree – 4 ft,Artificial Plant & Flower/Artificial Trees/Other Artificial Trees,Specialty Artificial Trees & Plants,"Full multi-branch money tree for offices, hospitality spaces and commercial planters. Product details, pricing and any special-order fire-rating option are confirmed with the quote.",4 ft,"Synthetic foliage, wire-reinforced multi-branch structure, trunk and planter base; configuration confirmed with quote","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",,,,1,2000 pcs/month,Confirm with quote,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-other-money-multi.webp,https://laysun.co/products,"artificial money tree, multi branch money tree, office artificial tree, commercial pachira"
LS-SPECIALTY-MAPLE-GREEN-6FT,Commercial Artificial Green Maple Tree – 6 ft,Artificial Plant & Flower/Artificial Trees/Other Artificial Trees,Specialty Artificial Trees & Plants,"Green maple tree for hospitality, retail, restaurant and seasonal commercial installations. Product details, pricing and any special-order fire-rating option are confirmed with the quote.",6 ft,"Synthetic green maple foliage, wire-reinforced branches, trunk and planter base; configuration confirmed with quote","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",,,,1,2000 pcs/month,Confirm with quote,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-other-maple-green.webp,https://laysun.co/products,"artificial green maple tree, fake maple tree, commercial maple tree, hospitality decor tree"
LS-SPECIALTY-MAPLE-AUTUMN-6FT,Commercial Artificial Autumn Yellow Maple Tree – 6 ft,Artificial Plant & Flower/Artificial Trees/Other Artificial Trees,Specialty Artificial Trees & Plants,"Autumn yellow maple tree for seasonal displays, hospitality, retail and event environments. Product details, pricing and any special-order fire-rating option are confirmed with the quote.",6 ft,"Synthetic autumn-yellow maple foliage, wire-reinforced branches, trunk and planter base; configuration confirmed with quote","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",,,,1,2000 pcs/month,Confirm with quote,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-other-maple-yellow.webp,https://laysun.co/products,"artificial autumn maple tree, yellow maple tree, seasonal display tree, commercial maple tree"
LS-SPECIALTY-ANDROMEDA-2-5FT,Commercial Artificial Andromeda (Pieris) – 2.5 ft,Artificial Plant & Flower/Artificial Trees/Other Artificial Trees,Specialty Artificial Trees & Plants,"Artificial Andromeda, also known as Pieris, for layered commercial planters, reception areas and hospitality interiors. Product details, pricing and any special-order fire-rating option are confirmed with the quote.",2.5 ft,"Synthetic Pieris foliage, wire-reinforced branches, trunk and planter base; configuration varies by size","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",,,,1,2000 pcs/month,Confirm with quote,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-other-andromeda.webp,https://laysun.co/products,"artificial andromeda, artificial pieris, commercial shrub tree, hospitality artificial plant"
LS-SPECIALTY-ANDROMEDA-3FT,Commercial Artificial Andromeda (Pieris) – 3 ft,Artificial Plant & Flower/Artificial Trees/Other Artificial Trees,Specialty Artificial Trees & Plants,"Artificial Andromeda, also known as Pieris, for layered commercial planters, reception areas and hospitality interiors. Product details, pricing and any special-order fire-rating option are confirmed with the quote.",3 ft,"Synthetic Pieris foliage, wire-reinforced branches, trunk and planter base; configuration varies by size","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",,,,1,2000 pcs/month,Confirm with quote,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-other-andromeda.webp,https://laysun.co/products,"artificial andromeda, artificial pieris, commercial shrub tree, hospitality artificial plant"
LS-SPECIALTY-ANDROMEDA-3-5FT,Commercial Artificial Andromeda (Pieris) – 3.5 ft,Artificial Plant & Flower/Artificial Trees/Other Artificial Trees,Specialty Artificial Trees & Plants,"Artificial Andromeda, also known as Pieris, for layered commercial planters, reception areas and hospitality interiors. Product details, pricing and any special-order fire-rating option are confirmed with the quote.",3.5 ft,"Synthetic Pieris foliage, wire-reinforced branches, trunk and planter base; configuration varies by size","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",,,,1,2000 pcs/month,Confirm with quote,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-other-andromeda.webp,https://laysun.co/products,"artificial andromeda, artificial pieris, commercial shrub tree, hospitality artificial plant"
LS-SPECIALTY-ANDROMEDA-5FT,Commercial Artificial Andromeda (Pieris) – 5 ft,Artificial Plant & Flower/Artificial Trees/Other Artificial Trees,Specialty Artificial Trees & Plants,"Artificial Andromeda, also known as Pieris, for layered commercial planters, reception areas and hospitality interiors. Product details, pricing and any special-order fire-rating option are confirmed with the quote.",5 ft,"Synthetic Pieris foliage, wire-reinforced branches, trunk and planter base; configuration varies by size","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",,,,1,2000 pcs/month,Confirm with quote,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-other-andromeda.webp,https://laysun.co/products,"artificial andromeda, artificial pieris, commercial shrub tree, hospitality artificial plant"
LS-SPECIALTY-EUCALYPTUS-6FT,Commercial Artificial Eucalyptus Tree – 6 ft,Artificial Plant & Flower/Artificial Trees/Other Artificial Trees,Specialty Artificial Trees & Plants,"Artificial eucalyptus tree with a light, open canopy for offices, hospitality and contemporary retail interiors. Product details, pricing and any special-order fire-rating option are confirmed with the quote.",6 ft,"Synthetic eucalyptus foliage, wire-reinforced branches, trunk and planter base; configuration confirmed with quote","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",,,,1,2000 pcs/month,Confirm with quote,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-other-eucalyptus.webp,https://laysun.co/products,"artificial eucalyptus tree, commercial eucalyptus, office artificial tree, hotel eucalyptus tree"
LS-SPECIALTY-TRAVELERS-PALM-5FT,Commercial Artificial Traveler's Palm – 5 ft,Artificial Plant & Flower/Artificial Trees/Other Artificial Trees,Specialty Artificial Trees & Plants,"Artificial Traveler's Palm for tropical hospitality, restaurant, spa and retail interiors. Product details, pricing and any special-order fire-rating option are confirmed with the quote.",5 ft,"Broad synthetic foliage, wire-reinforced stems and planter base; configuration confirmed with quote","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",,,,1,2000 pcs/month,Confirm with quote,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-other-travelers-palm.webp,https://laysun.co/products,"artificial traveler's palm, tropical artificial plant, hotel palm plant, commercial tropical plant"
LS-SPECIALTY-CANNA-4FT,Commercial Artificial Canna (Indian Shot) – 4 ft,Artificial Plant & Flower/Artificial Trees/Other Artificial Trees,Specialty Artificial Trees & Plants,"Artificial Canna, also known as Indian Shot, for tropical planters, hospitality and commercial interiors. Product details, pricing and any special-order fire-rating option are confirmed with the quote.",4 ft,"Synthetic Canna foliage and blooms, wire-reinforced stems and planter base; configuration varies by size","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",,,,1,2000 pcs/month,Confirm with quote,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-other-canna.webp,https://laysun.co/products,"artificial canna plant, artificial Indian shot, tropical commercial plant, hotel planter foliage"
LS-SPECIALTY-CANNA-6FT,Commercial Artificial Canna (Indian Shot) – 6 ft,Artificial Plant & Flower/Artificial Trees/Other Artificial Trees,Specialty Artificial Trees & Plants,"Artificial Canna, also known as Indian Shot, for tropical planters, hospitality and commercial interiors. Product details, pricing and any special-order fire-rating option are confirmed with the quote.",6 ft,"Synthetic Canna foliage and blooms, wire-reinforced stems and planter base; configuration varies by size","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",,,,1,2000 pcs/month,Confirm with quote,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-other-canna.webp,https://laysun.co/products,"artificial canna plant, artificial Indian shot, tropical commercial plant, hotel planter foliage"
LS-SPECIALTY-BEGONIA-6FT,Commercial Artificial Begonia Flowering Tree – 6 ft,Artificial Plant & Flower/Artificial Trees/Other Artificial Trees,Specialty Artificial Trees & Plants,"Begonia flowering tree for hospitality, retail, events and colorful commercial interiors. Product details, pricing and any special-order fire-rating option are confirmed with the quote.",6 ft,"Synthetic Begonia foliage and blooms, wire-reinforced branches, trunk and planter base; configuration varies by size","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",,,,1,2000 pcs/month,Confirm with quote,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-other-begonia.webp,https://laysun.co/products,"artificial begonia tree, flowering commercial tree, hotel flower tree, event artificial tree"
LS-SPECIALTY-BEGONIA-7FT,Commercial Artificial Begonia Flowering Tree – 7 ft,Artificial Plant & Flower/Artificial Trees/Other Artificial Trees,Specialty Artificial Trees & Plants,"Begonia flowering tree for hospitality, retail, events and colorful commercial interiors. Product details, pricing and any special-order fire-rating option are confirmed with the quote.",7 ft,"Synthetic Begonia foliage and blooms, wire-reinforced branches, trunk and planter base; configuration varies by size","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",,,,1,2000 pcs/month,Confirm with quote,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-other-begonia.webp,https://laysun.co/products,"artificial begonia tree, flowering commercial tree, hotel flower tree, event artificial tree"
LS-SPECIALTY-SPIDER-3FT,Commercial Artificial Hanging Spider Plant Tree – 3 ft,Artificial Plant & Flower/Artificial Trees/Other Artificial Trees,Specialty Artificial Trees & Plants,"Hanging spider plant tree with cascading foliage for layered planters, reception areas and hospitality interiors. Product details, pricing and any special-order fire-rating option are confirmed with the quote.",3 ft,"Synthetic trailing spider-plant foliage, wire-reinforced structure, trunk and planter base; configuration varies by size","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",,,,1,2000 pcs/month,Confirm with quote,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-other-spider-plant.webp,https://laysun.co/products,"artificial spider plant tree, hanging foliage tree, commercial planter plant, hospitality artificial plant"
LS-SPECIALTY-SPIDER-4FT,Commercial Artificial Hanging Spider Plant Tree – 4 ft,Artificial Plant & Flower/Artificial Trees/Other Artificial Trees,Specialty Artificial Trees & Plants,"Hanging spider plant tree with cascading foliage for layered planters, reception areas and hospitality interiors. Product details, pricing and any special-order fire-rating option are confirmed with the quote.",4 ft,"Synthetic trailing spider-plant foliage, wire-reinforced structure, trunk and planter base; configuration varies by size","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",,,,1,2000 pcs/month,Confirm with quote,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-other-spider-plant.webp,https://laysun.co/products,"artificial spider plant tree, hanging foliage tree, commercial planter plant, hospitality artificial plant"
LS-SPECIALTY-SPIDER-5FT,Commercial Artificial Hanging Spider Plant Tree – 5 ft,Artificial Plant & Flower/Artificial Trees/Other Artificial Trees,Specialty Artificial Trees & Plants,"Hanging spider plant tree with cascading foliage for layered planters, reception areas and hospitality interiors. Product details, pricing and any special-order fire-rating option are confirmed with the quote.",5 ft,"Synthetic trailing spider-plant foliage, wire-reinforced structure, trunk and planter base; configuration varies by size","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",,,,1,2000 pcs/month,Confirm with quote,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-other-spider-plant.webp,https://laysun.co/products,"artificial spider plant tree, hanging foliage tree, commercial planter plant, hospitality artificial plant"
LS-SPECIALTY-AGAPANTHUS-2-5FT,Commercial Artificial Agapanthus (Sword Lily) – 2.5 ft,Artificial Plant & Flower/Artificial Trees/Other Artificial Trees,Specialty Artificial Trees & Plants,"Artificial Agapanthus, also known as Sword Lily, for hospitality planters, reception areas and commercial interiors. Product details, pricing and any special-order fire-rating option are confirmed with the quote.",2.5 ft,"Synthetic Agapanthus foliage and blooms, wire-reinforced stems and planter base; configuration varies by size","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",,,,1,2000 pcs/month,Confirm with quote,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-other-agapanthus.webp,https://laysun.co/products,"artificial agapanthus, artificial sword lily, commercial flowering plant, hotel planter plant"
LS-SPECIALTY-AGAPANTHUS-4FT,Commercial Artificial Agapanthus (Sword Lily) – 4 ft,Artificial Plant & Flower/Artificial Trees/Other Artificial Trees,Specialty Artificial Trees & Plants,"Artificial Agapanthus, also known as Sword Lily, for hospitality planters, reception areas and commercial interiors. Product details, pricing and any special-order fire-rating option are confirmed with the quote.",4 ft,"Synthetic Agapanthus foliage and blooms, wire-reinforced stems and planter base; configuration varies by size","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",,,,1,2000 pcs/month,Confirm with quote,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-other-agapanthus.webp,https://laysun.co/products,"artificial agapanthus, artificial sword lily, commercial flowering plant, hotel planter plant"
LS-SPECIALTY-AGAPANTHUS-5FT,Commercial Artificial Agapanthus (Sword Lily) – 5 ft,Artificial Plant & Flower/Artificial Trees/Other Artificial Trees,Specialty Artificial Trees & Plants,"Artificial Agapanthus, also known as Sword Lily, for hospitality planters, reception areas and commercial interiors. Product details, pricing and any special-order fire-rating option are confirmed with the quote.",5 ft,"Synthetic Agapanthus foliage and blooms, wire-reinforced stems and planter base; configuration varies by size","Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",,,,1,2000 pcs/month,Confirm with quote,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-other-agapanthus.webp,https://laysun.co/products,"artificial agapanthus, artificial sword lily, commercial flowering plant, hotel planter plant"
LS-GW-MOSS-100X100CM-PANEL,Commercial Artificial Moss Green Wall Panel – 100x100cm Panel,Artificial Plant & Flower/Artificial Green Wall,Artificial Green Walls,"Dense reindeer-moss-look panel with a flat, uniform pile — a tactile, sound-softening feature wall for reception desks, boutique retail and meeting rooms. Maintenance-free PE moss on a trimmable backing; no light or irrigation required. A special-order NFPA 701 option is available for select configurations.",100x100cm Panel,PE moss pile on a trimmable interlocking panel backing; 100 × 100 cm modular panel,"Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",28.00,22.00,17.00,1,2000 pcs/month,15–30 days,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-greenwall-moss.webp,https://laysun.co/artificial-green-walls,"artificial moss wall, moss green wall panel, reindeer moss wall, acoustic moss panel, commercial moss wall"
LS-GW-WOODLAND-100X100CM-PANEL,Commercial Artificial Woodland Greens Living Wall – 100x100cm Panel,Artificial Plant & Flower/Artificial Green Wall,Artificial Green Walls,"Layered woodland foliage mix — ferns, ivy and broadleaf greens — for a deep, natural living-wall look indoors or out. High-density premium panel for hotel lobbies, restaurant features and exterior courtyards. UV-stable and A special-order NFPA 701 option is available for select configurations.",100x100cm Panel,UV-stabilised PE & PVC mixed foliage on a trimmable interlocking grid; 100 × 100 cm modular panel,"Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",40.00,32.00,25.00,1,2000 pcs/month,15–30 days,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-greenwall-woodland.webp,https://laysun.co/artificial-green-walls,"artificial woodland green wall, mixed foliage living wall, fern ivy wall panel, outdoor green wall, commercial living wall"
LS-GW-VIBRANT-MEDLEY-100X100CM-PANEL,Commercial Artificial Vibrant Medley Green Wall – 100x100cm Panel,Artificial Plant & Flower/Artificial Green Wall,Artificial Green Walls,"Bright multi-tone foliage blend with varied leaf shapes for a fresh, energetic feature wall. Interlocking panels clip together to cover any area — ideal for cafés, gyms and creative offices. A special-order NFPA 701 option is available for select configurations.",100x100cm Panel,UV-stabilised PE & PVC mixed foliage on a trimmable interlocking grid; 100 × 100 cm modular panel,"Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",48.00,38.00,30.00,1,2000 pcs/month,15–30 days,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-greenwall-vibrant-medley.webp,https://laysun.co/artificial-green-walls,"vibrant artificial green wall, mixed foliage panel, café green wall, faux plant wall, commercial foliage panel"
LS-GW-GARDEN-FOLIAGE-100X100CM-PANEL,Commercial Artificial Garden Foliage Living Wall – 100x100cm Panel,Artificial Plant & Flower/Artificial Green Wall,Artificial Green Walls,"Classic garden-green foliage mat with a balanced mix of leaf textures — the versatile all-rounder for backdrops, planter tops and full wall coverage. Trim to fit and interlock for a seamless run. A special-order NFPA 701 option is available for select configurations.",100x100cm Panel,UV-stabilised PE foliage mat on a trimmable interlocking grid; 100 × 100 cm modular panel,"Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",45.00,36.00,28.00,1,2000 pcs/month,15–30 days,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-greenwall-garden-foliage.webp,https://laysun.co/artificial-green-walls,"artificial garden foliage wall, faux foliage mat, green wall panel, hedge mat panel, commercial foliage wall"
LS-GW-FERN-100X100CM-PANEL,Commercial Artificial Fern Foliage Living Wall – 100x100cm Panel,Artificial Plant & Flower/Artificial Green Wall,Artificial Green Walls,"Soft, layered fern fronds for a cool, shade-garden feel — popular for bathrooms, spas and humid-look interiors where live ferns struggle. Lightweight trimmable panels, no watering. A special-order NFPA 701 option is available for select configurations.",100x100cm Panel,UV-stabilised PE fern foliage on a trimmable interlocking grid; 100 × 100 cm modular panel,"Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",40.00,32.00,25.00,1,2000 pcs/month,15–30 days,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-greenwall-fern.webp,https://laysun.co/artificial-green-walls,"artificial fern wall, faux fern panel, fern green wall, spa green wall, commercial fern panel"
LS-GW-WILDFLOWER-100X100CM-PANEL,Commercial Artificial Wildflower Green Wall – 100x100cm Panel,Artificial Plant & Flower/Artificial Green Wall,Artificial Green Walls,"Foliage base scattered with mixed wildflower blooms for a meadow-inspired feature wall. A statement backdrop for event spaces, bridal suites, bars and retail windows. A special-order NFPA 701 option is available for select configurations.",100x100cm Panel,PE & silk foliage and blooms on a trimmable interlocking grid; 100 × 100 cm modular panel,"Special-order options for select products: NFPA 701, EN 13501, GB 8624 B1; confirm availability for the product and order",56.00,45.00,35.00,1,2000 pcs/month,15–30 days,"Dongguan, Guangdong, China",LaySun,Guangzhou / Shenzhen,Bank wire transfer (T/T); other methods confirmed in writing,Individual export carton with foam padding; custom branding available,https://laysun.co/images/prod-greenwall-wildflower.webp,https://laysun.co/artificial-green-walls,"artificial wildflower wall, flower green wall, floral feature wall, event backdrop wall, commercial flower panel"
